from_user,user_followers_count,user_friends_count,retweet,tweet
ECANEcoturismo,115,191,False,True
smorenoa00,39,107,False,True
Roger55123840,9,17,True,False
MontseMoliner1,1880,1356,True,False
ASA_Andalucia,2265,688,True,False
_PaulaaPerez,307,414,False,True
_ichab,317,320,False,True
moni_b_c,8,42,True,False
6169alo,86,64,True,False
eClinicalTrial,10930,17,True,False
barbosaandres,1526,1311,True,False
envirall,348,325,True,False
fundacionICAI,414,250,False,True
FAOEspana,1517,226,True,False
puntosigre,11582,2221,False,True
EmbEspHungria,1997,350,True,False
piscium_es,533,365,True,False
rebemunozcortes,425,424,True,False
gmez_g,359,909,True,False
pulitaroxxx,808,687,False,True
EmbajadaEspSOF,2187,491,True,False
eduardoll21,443,2065,True,False
HilarioVRL,2114,4804,True,False
SustentableGABE,37,57,True,False
Mirrey_leon,17,7,True,False
TdHSColombia,162,260,False,True
hectorgeograph,1569,1238,False,True
Issac_Alonso,1682,670,False,True
kevincomin74,101,726,True,False
FEIQUE_REACH,1057,730,True,False
amendomart,886,2210,True,False
CatalinaAlemany,465,461,True,False
NaturayCultura2,1254,894,True,False
UxuBu89,17,152,True,False
edipoad,404,4754,True,False
jblasgarcia,16363,6262,True,False
MauricioGarciaH,3458,2908,True,False
cmugica,132,267,False,True
MaquitaLosRios,74,28,True,False
MaquitaLosRios,74,28,True,False
CesarNandis,11,29,True,False
MaMdolobio,15,81,True,False
AEvaluatora,64,67,True,False
Andrea_R_C,428,2241,True,False
alvagonsa,1040,2630,True,False
MariaLuisaRubio,1534,1728,True,False
herman_amayat,8319,2948,True,False
Matico50157388,5,137,True,False
RedAgenda2030MX,53,214,True,False
josecruzurbieta,125,385,True,False
sandrapmesar,53,362,True,False
versuserwin,1371,3535,True,False
Mike_SalinasM,357,2718,True,False
MaxAllendeM,759,391,True,False
Felipecatr,717,318,False,True
Mike_SalinasM,357,2718,True,False
rofacio,1499,19,True,True
claragonzagav,166,155,True,False
FerruscaOax,612,2229,True,False
svelezhaller,727,876,True,False
Violet_Ruouiz,3021,1386,True,False
Vi_Simon,1263,2272,True,False
RosaYanac,887,491,True,False
MaquitaASocial,80,85,True,False
BulmaroglezM,299,133,True,False
ENAPSOR,197,453,True,False
luisalemejia,164,229,True,False
avpgomez,1429,2939,True,False
marianoesi2,9,24,True,False
Caroesperanzaup,165,292,True,False
isaota1965,65,115,True,False
InkaMattila,2973,1265,True,False
FlopiitoL,397,514,True,False
Roximalibu,105,769,True,False
IbisCuesta,77,120,True,False
toproxycritica,216,303,True,False
LucasLacci,804,818,True,False
LucasLacci,804,818,True,False
LucasLacci,804,818,True,False
LaManchaGris_,2729,3930,True,False
claudia14175900,211,355,True,False
PasionxLaBocha,975,703,False,True
Bernard80877262,23,441,True,False
carolindejesusr,76,88,True,False
PasionxLaBocha,975,703,False,True
PasionxLaBocha,975,703,False,True
SanOrozcoG,112,648,True,False
Reconocido,1118,357,True,False
natguerra,561,1391,True,False
JuventudRD,141442,472,False,True
felipe_mexico,800,2820,True,False
mucadesac,404,2021,True,False
titosantoya,301,1154,True,False
trurin,4230,1683,True,False
Franc161,609,2283,True,False
Fer_Kobaiin,1529,2214,True,False
eliascattan,5103,4130,True,False
Fabivergara,103,289,True,False
FRubioTorgler,3688,4472,False,True
ZeaMuoz,85,276,True,False
rafa_ec,271,334,False,True
Le00metalero,218,1479,True,False
Habif12188685,7,27,True,False
RedAgenda2030MX,53,212,False,True
WorldEnergyTrad,5293,5272,True,False
DanielaUgazzi,842,1129,True,False
Andrea_LaBoheme,193,141,True,False
Andrea_LaBoheme,193,141,True,False
etomast,2069,5003,True,False
palaciosvpatty,771,977,True,False
dianadoor,379,1340,True,False
peter_ohs,769,2191,True,False
LoreBrignardell,1595,957,True,False
muevetexambient,728,2032,False,True
Fer_Kobaiin,1529,2214,True,False
flavio_0508,296,298,True,False
karenhaa,359,1391,True,False
gemhsm,944,297,True,False
trurin,4230,1683,True,False
versuserwin,1371,3535,False,True
jgzacarias,283,541,True,False
lccabareda,1890,3317,False,True
s_villarrealb,5445,2756,True,False
duniaorellana,1300,2019,True,False
William_AquinoR,644,378,True,False
SaludMental_Col,63,63,True,False
flaviafrei,17194,6371,True,False
TqvRevista,190,669,True,False
GIAndradeP,9065,2777,True,False
RafaPazHdez,151,815,True,False
RafaPazHdez,151,815,True,False
MujeresMovMX,6795,2485,True,False
EPAS68,50,132,True,False
CentroOds,10509,126,False,True
tere_bosques,443,847,True,False
atous2010,251,476,True,False
Rogelio_Castill,223,305,True,False
KikeMoreno001,24,77,True,False
norma_sure,43,112,True,False
BelenPizarro9,53,221,True,False
UNODC_MX,4950,387,False,True
MujeresMovChis,284,558,True,False
MujeresMovChis,284,558,True,False
MujeresMovChis,284,558,True,False
MujeresMovChis,284,558,True,False
MujeresMovChis,284,558,True,False
MujeresMovChis,284,558,True,False
MujeresMovChis,284,558,True,False
piapaulette,4120,3863,True,False
m0o0nB0y,605,595,True,False
MovCiudadanoChp,967,406,True,False
chiodiazz,696,618,True,False
chiodiazz,696,618,True,False
chiodiazz,696,618,True,False
chiodiazz,696,618,True,False
EsmEcheverria,37,55,True,False
ChongoSarai,925,528,True,False
ChongoSarai,925,528,True,False
chiodiazz,696,618,True,False
chiodiazz,696,618,False,True
ArturoGR08,12,53,False,True
PufEric,101,376,False,True
Pattymafafa,18,58,False,True
JanecunRamos,282,120,True,False
JanecunRamos,282,120,False,True
ChongoSarai,925,528,False,True
ESTHERF25939089,1,106,False,True
flaviafrei,17193,6371,True,False
flaviafrei,17193,6371,True,False
Adriana37390855,2,18,False,True
Gabacer,267,1750,True,False
MaraGua78675013,1,28,False,True
Adriana37390855,2,18,False,True
ErikaSaraiVzqu1,9,50,False,True
trurin,4230,1683,False,True
JLSantiagoG,841,3070,True,False
AnaAllueva,468,562,True,False
ccaburrasur,1441,131,False,True
eduardoluna1325,67,524,True,False
Agenda2030MX,5511,2669,False,True
iconoclasta_mx,1678,1600,True,False
GonCoba,79,171,True,False
florchsandoval,1400,2233,True,False
oscar_if,753,518,True,False
navarrete_da,345,1443,True,False
mceciliaeche,87,403,False,True
daphnecastillo,1978,3650,False,True
GuillermoMauro9,8,22,True,False
Centro_Regional,975,415,False,True
fvaldesp,3203,2404,True,False
DiegoGarciaBe,7762,588,True,False
Yola_MartinezL,2985,1036,True,False
MichMuschett,1970,568,True,False
Josu_Ansoleaga,46,314,True,False
GIAndradeP,9065,2777,True,False
tomsarguello1,37,291,False,True
SEDESOH_GobOax,11137,372,False,True
titanides1,1463,1189,True,False
smairata,2824,4996,True,False
AArangozuluaga,65,75,True,False
OVelezA,12296,9693,True,False
GaliciaPefc,84,105,True,False
CentroOds,10507,126,False,True
guilahume,143,429,True,False
MayerFlrezC,195,378,True,False
guilahume,143,429,True,False
guilahume,143,429,True,False
aprofexminrel,484,218,True,False
DCaggiani,9461,3122,True,False
Minrel_Chile,65280,3002,False,True
MeryJoeLc,604,469,True,False
ChechuFalcon,926,480,False,True
MediosTec21_Vva,2663,4949,True,False
personeriamed,27272,2821,False,True
MediosTec21_Vva,2663,4949,True,False
juancatoledo,286,1031,True,False
MediosTec21_Vva,2663,4949,True,False
m_sanchezs,37,124,True,False
Improvechange,1893,747,True,False
ANDIHonduras,5870,671,False,True
MexicanoCampo,930,862,True,False
andreattaa,239,270,True,False
Cofide_Peru,2297,428,False,True
EducampoMX,2249,1205,False,True
BquillaCmoVamos,7236,578,True,False
parlasur_fpvpj,233,471,True,False
PARLASUR,44559,971,False,True
CommunityCmt,72,257,False,True
GetxoElika,92,163,True,False
toniapico,909,1013,True,False
alexleonnn,933,988,True,False
Germangatz,695,577,True,False
anaherreroher,730,399,True,False
JorBertoni,6518,4477,True,False
ferdiazpacifico,291,1551,False,True
FabianHdezR,1873,574,True,False
diazdandrea,67,300,True,False
MariaLuisa_MX,201,107,False,True
SomosSocya,1810,1063,False,True
BeForGet,1112,1078,True,False
DavidRiveroAl,84,108,True,False
realidadoaxaca,16714,1777,False,True
cpertega,6,51,True,False
CiudadManizales,25344,1175,True,False
mariajaguilo,356,967,True,False
leoholguinmunoz,110,302,False,True
OmarPachecoJim3,13,171,True,False
mariate11453383,3,21,True,False
MIDES_PANAMA,32291,590,False,True
PaulBoutroux,2872,3021,True,False
erikonomista,89,467,True,False
mariaphickman,1030,1330,True,False
elher23,691,453,True,False
gvegash,2900,1745,True,False
fgtez,101,39,True,False
Andalucia_Ong,4589,139,True,False
Telefonica_Col,8717,608,False,True
GabrielaUriarte,1114,487,True,False
UniversalPanama,82467,91269,True,False
EmbCanPanama,1312,392,True,False
MargaritaDucci,1598,352,True,False
Marc_fariasRRHH,228,496,True,False
falangedigital,1099,1861,True,False
PtelefonicaCol,15960,5748,False,True
18rodpf,779,554,True,False
enormestudio,1164,2350,True,False
pactocolombia,10544,2451,False,True
MariaNievesVid1,39,66,True,False
PNUDRD,9485,685,True,False
CarmeloAlamoRod,2507,4768,True,False
majolobasso,1005,2564,True,False
Violet_Ruouiz,3021,1386,True,False
correctototal,470,141,True,False
Omarcov8,103,206,True,False
JoAguilarMedina,1481,1466,True,False
MalagaEBC,372,507,True,False
malopezh195,56,76,True,False
VanesaRguez,217,194,True,False
tadeo_investiga,347,280,True,False
LAURADEVEGAF,729,980,True,False
LAURADEVEGAF,729,980,True,False
Elarkidelbarrio,590,1629,True,False
LAURADEVEGAF,729,980,True,False
Miguelrherrera,692,1845,True,False
DialogosHambre0,397,710,False,True
DialogosHambre0,397,710,False,True
LAURADEVEGAF,729,980,True,False
PactoGlobal,8057,907,False,True
GustavoMangisch,116,40,True,False
Colciencias,143817,3012,False,True
Bcodesal,3020,2770,True,False
carmenpinan,1244,350,True,False
bifzag,2311,2700,True,False
pacolagraba,231,38,True,False
GrupoFARO,2673,1034,True,False
diegoarroyom,3651,3506,True,False
hiramgasca,3891,3240,True,False
revistasisomos,6456,2548,True,False
danitar83,1069,2436,True,False
LeyessefC,942,992,True,False
AnamiReyesA,360,1423,True,False
maurotapiab,708,823,True,False
CascnMerin,2201,2587,True,False
CherylD12765056,0,18,True,False
leadimage,1077,1162,False,True
MARIAJESUSMAR10,70,263,True,False
ODSTerritorioEc,972,256,False,True
JaimeEKastillo,85,1122,True,False
diegoarroyom,3651,3506,False,True
EnricCarrera1,136,374,True,False
_cadef,638,348,False,True
plumastecolote,6828,621,True,False
SpainUN,15277,1155,False,True
sarkapress,677,550,True,False
100porcentonatu,226,1155,True,False
sarmientodebate,4815,939,True,False
SaidhMG,207,1169,True,False
schallierw,1222,3938,True,False
MLionVazquez,547,630,True,False
MontalvanPatty,4,26,True,False
CruzRojaProvTfe,9680,717,False,True
dbad91,107,432,True,False
CarolinaDarias,4497,1495,False,True
pazpyma,299,661,False,True
MRoma1965,796,1184,True,False
DialogosoaxacaO,1865,568,True,False
JCarlosMedranoM,5756,1052,True,False
BibliotecaCEPAL,5565,1286,False,True
jet_milton,949,3865,True,False
Soft_blue1,91,504,True,False
marirod47990906,10,93,True,False
dianabautistal,127,197,True,False
SEDESOH_GobOax,11137,372,True,False
rodrigo_larios,262,2012,True,False
utpl,49215,1222,False,True
modasosbcn,3485,1015,False,True
datadrivencare,3486,3463,True,False
Esmiopinion_oax,75,100,True,False
a_mendozam,507,1883,False,True
gilsanchezoax,2,4,True,False
aleithya_md,613,1712,True,False
MarioDeNiro,240,636,True,False
juanjovergara,4384,613,True,False
screuheras,4447,1672,True,False
pachamama20161,1721,2891,True,False
rcastellanosh,983,792,True,False
sanche_dianey,7,50,True,False
Yara_labrador,160,184,True,False
Eduardo45725233,7,17,True,False
creavila,1864,475,False,True
Ligautismo,2392,885,True,False
PaulinaMontGon,48,573,True,False
cebembolivia,580,224,False,True
SoloLucas5,11,37,True,False
BIDInvest,13440,1420,False,True
aibrah,1892,3268,True,False
RodnajeraR,430,487,True,False
Admon_GobOax,10089,242,True,False
sagrariomtzsan,8,225,True,False
Marikruzz,887,838,True,False
LeonardoIzquie8,764,390,True,False
Carlos_Meix,7,21,True,False
utpl,49211,1222,False,True
Jesus_P_Cam,45,165,True,False
miltonvargasgo1,5,32,True,False
pepe_quintana,963,1257,True,False
German_Espinosa,5651,347,False,True
nelsonmojarro,299,302,True,False
caring_mobile,4721,121,True,False
BrissiaBenavent,156,447,False,True
AppDermis,108,405,False,True
PNUDRD,9484,685,True,False
Edu_FdP,1258,1228,False,True
HasbunAlex,402,103,False,True
CEDE_Mex,6590,1030,False,True
Excelencia_Comp,295,296,True,False
osvazq,104,481,True,False
PARLASUR,44555,971,True,False
PanneflekCarlos,15,241,True,False
LaderasBusters,160,207,False,True
CMDMexico,1853,1597,False,True
CatedraAQUAE,284,220,True,False
PanneflekCarlos,15,241,True,False
FAquae,21873,1242,False,True
ACCIONPLANETA,2831,4707,False,True
ATUspain,4338,3268,True,False
MarinaSanchezL_,9359,7550,True,False
ccuestagarrido,497,327,True,False
datadrivencare,3485,3463,True,False
Cristin71100733,29,56,True,False
PeiComoVamos,8690,859,True,False
terlinda,106,318,True,False
seguzdMX,171,558,True,False
matracoJL,68,197,True,False
darkolina,2799,4592,True,False
arelibiciteka,11628,1268,True,False
odebconuee,8243,770,True,False
fpaisdigital,14341,4406,True,False
Mgildelgado,156,406,True,False
SonYritmo,237,667,True,False
enisa,10234,3489,False,True
Diemm12,120,521,True,False
mariatravaglino,486,951,True,False
gramontani,366,517,False,True
PactoGlobal,8057,906,False,True
marystamez,819,2114,True,False
KPizarnik,2264,3169,False,True
redcomovamoscol,3388,614,False,True
DoritaPearse,38,250,True,False
pozo_lau,1469,3536,True,False
matiasponce,5769,2595,False,True
helenaguitart,217,540,False,True
alternativaver1,116877,99767,False,True
caring_mobile,4721,121,True,False
angelamig_soy,610,1471,True,False
Forocustodia,1464,405,True,False
Philopannyx,111,306,True,False
iamendez,2068,190,True,False
AppDermis,108,404,False,True
iriolmos,141,108,True,False
raqueldafouz,1022,3533,True,False
Smart_CityLATAM,1118642,727,True,False
OPEA1,1366,1054,True,False
iSostenibilidad,6110,1980,True,False
GRADEPeru,11948,594,True,False
CristinaBorraj1,498,77,True,False
CristinaBorraj1,498,77,True,False
CristinaBorraj1,498,77,True,False
sonilink,2074,1936,True,False
maxvalenciaCL,21713,7424,True,False
jalmagro,2920,248,True,False
FAO_Colombia,13952,944,False,True
PilarRQuiroga,135,93,True,False
PilarRQuiroga,135,93,True,False
Despinozacuevas,2229,3138,True,False
Jose_Pacheco15,745,898,True,False
PactColombia,72,82,True,False
ZacMukuy,2379,700,False,True
RMarti_SEO,3139,1702,True,False
IlianaCortez02,19,35,True,False
savechcolombia,3752,1380,False,True
franciscobald11,529,2822,True,False
RevistaRETEMA,11422,10740,False,True
66mrjacs19,1251,2607,True,False
jgarciadv1,1165,1159,True,False
FundacionBeQual,2682,911,False,True
PactoMundialMex,3606,872,False,True
GraduadosUCA,18929,20823,True,False
CaroRguez,497,242,True,False
cristianlaborda,1409,1329,False,True
SVoice2030,2169,1615,False,True
BalibreaM,107,337,True,False
CACPECOec,1194,6,True,False
alex_armijo80,51,89,True,False
s_diegodaniel,144,581,False,True
abel_armijo,42,170,True,False
Gabi_MartinH,916,2414,True,False
javiermoleroseg,293,371,True,False
MexGlobal,922,1462,True,False
uned_alzira_val,812,172,True,False
PSC_sostenible,416,614,True,False
urbanosoax,16135,11402,True,False
bnmascerca,62335,57335,False,True
zuzu20035,85,318,True,False
CAFICOSTA,3068,4941,True,False
noticias_reuma,1820,985,True,False
on_neurologia,3132,582,True,False
BioTradeGroup,270,305,True,False
yeloskay,652,982,True,False
richarlozano,136,755,True,False
on_trauma,2432,8,True,False
ceres_ecuador,3179,690,False,True
MenorcaDEM,276,165,True,False
juliansalgadoca,114,74,True,False
ianinab,31,37,True,False
e_health_,3071,864,True,False
ccuestagarrido,493,327,True,False
PointerAr,374,995,False,True
iroser_RSE,7313,7913,False,True
gramontani,366,517,False,True
majomonterrosos,4,41,True,False
PointerAr,374,995,False,True
on_deporte,2021,778,True,False
GVA_CEACV,2280,131,True,False
perogar_BIM,284,306,True,False
turpial2015,1042,1403,True,False
Viky_Aquin,352,471,True,False
TrinessSD,192,312,False,True
jcgomvar,1373,1386,False,True
MIC_RD,69009,509,False,True
MuniLincoln,431,233,False,True
MenorcaBiosfera,4022,848,True,False
A2030MX,52,212,True,False
A2030MX,52,212,True,False
AlejandraPareds,1514,1747,True,False
PepeGarcitapia,3535,1673,True,False
pachecoperal,15071,12725,True,False
Hispaviacion,5057,1230,True,False
ValentinCarrera,1729,1355,True,False
SEDESOH_GobOax,11133,372,True,False
evajimenezg,226,515,True,False
Yola_MartinezL,2979,1035,False,True
Maquita_Cjusto,398,85,True,False
s_garciaperez,233,924,True,False
mriost,14295,2382,True,False
oficialLHC,7758,7661,True,False
SdAMalaga,156,77,True,False
TorresTrenado,16,72,True,False
rzuasti,234,200,True,False
SilviaCFerreyra,0,11,True,False
RAEEAndalucia,1093,218,True,False
SergioR0100,29,212,True,False
jorge_seo,1703,98,True,False
dhowellseo,3277,2714,True,False
SusanaGuitar,357,531,True,False
SSDPedomex,1427,237,True,False
rosi_gareca,76,83,True,False
perufe10,25,50,True,False
David93zgz,218,645,True,False
BibliotecasRBJ,1330,176,True,False
CONGDCA,1195,180,False,True
ceres_ecuador,3179,690,False,True
ortogalenico,7524,4,True,False
LuciRoddriguez,286,574,True,False
AdrySernaM,574,345,True,False
dencuf,199,471,True,False
AdolfoSomoza1,473,303,False,True
jogulo57,85,82,True,False
Valdelarte,590,934,True,False
ArgentinaUN,12085,765,False,True
EmbajadaEspGTA,3664,627,True,False
mcorreab,777,1194,True,False
rubenricano,5529,3770,True,False
CMDMexico,1854,1598,False,True
ArteagaMireya,927,685,False,True
InkaMattila,2971,1256,True,False
PIF_Unizar,90,123,False,True
SusanaGarciaM3,170,316,True,False
UNFPAColombia,3570,600,True,False
alesan_74,864,2972,True,False
Ecoitalia1,72,337,False,True
vcastillocortes,152,561,True,False
Licurgo_Antique,410,385,True,False
ViceRDo,137028,911,False,True
CajaIngenieros,13825,11705,False,True
farmamarketing1,940,64,True,False
noticias_trauma,1124,1259,True,False
on_reuma3,1351,1282,True,False
Mgildelgado,156,406,True,False
healthdevice,5817,10,True,False
dr_reuma,1675,335,True,False
EySMunicipales,1665,1193,False,True
meia30,2451,3239,True,False
onumujeresEcu,9264,217,False,True
bastavosconmigo,277,551,True,False
enisa,10233,3489,False,True
arealmazan,3071,1427,True,False
carga_viral,1535,327,True,False
_Israel_Rmz,326,608,True,False
on_neumologia,2259,632,True,False
forgender,195,1082,False,True
LoreRecabarrenS,5149,1419,False,True
santycrunch,321,469,True,False
ElenaBou13,181,537,True,False
virginiacasado,1376,602,True,False
